id,budget,revenue,original_title,director,genres,production_companies,vote_count,release_year,budget_adj,revenue_adj
249260,0,0,Avalanche Sharks,Scott Wheeler,Action|Horror|Science Fiction,Odyssey Media|Pulser Productions|Rogue State|The Cartel,10,2014,0.0,0.0
215379,0,0,Young Ones,Jake Paltrow,Western|Action|Drama|Science Fiction,Quickfire Films|Spier Films|Bifrost Pictures|Subotica Entertainment,63,2014,0.0,0.0
293633,2500000,0,Catch Hell,Ryan Phillippe,Thriller|Drama,Twisted Pictures|PalmStar Entertainment,14,2014,2302727.62692864,0.0
297961,0,0,Big Driver,Mikael Salomon,TV Movie|Crime|Mystery|Thriller,Ostar Productions,26,2014,0.0,0.0
248774,0,3123963,Obvious Child,Gillian Robespierre,Comedy|Romance,Sundial Pictures|Votiv Films|Rooks Nest Entertainment|A24,145,2014,0.0,2877454.36224116
292177,0,0,My Little Pony: Equestria Girls - Rainbow Rocks,Ishi Rudell|Jayson Thiessen,Family|Animation|Music,DHX Media|Hasbro Studios,16,2014,0.0,0.0
242166,25000000,0,Red Sky,Mario Van Peebles,Action|Thriller,Aldamisa Entertainment|MVP Films|Invest Capital Film Group|Live Screen Pictures,16,2014,23027276.2692864,0.0
156597,0,0,Stage Fright,Jerome Sable,Horror,Serendipity Point Films|Citizen Jones,36,2014,0.0,0.0
313074,0,0,Sword of Vengeance,Jim Weedon,Drama|Action|Adventure,Vertigo Films|Protagonist Pictures,17,2014,0.0,0.0
275985,0,0,The Coed and the Zombie Stoner,Glenn Miller,Comedy,"Asylum, The",10,2014,0.0,0.0
286654,0,0,Reclaim,Alan White,Thriller,Arclight Films|Beijing Shuijing Shenlan International Media Co.|Asia Tropical Films,30,2014,0.0,0.0
238475,0,0,Best Night Ever,Jason Friedberg|Aaron Seltzer,Comedy,Magnet Releasing,20,2014,0.0,0.0
284536,25000000,39171130,The Gambler,Rupert Wyatt,Thriller|Crime|Drama,Paramount Pictures|Winkler Films,405,2014,23027276.2692864,36080177.2916054
257447,0,0,Tapped Out,Allan Ungar,Action|Drama,Tapped Pictures|Meems|Oriah Entertainment|Hackybox Pictures,16,2014,0.0,0.0
283691,0,0,Halo: Nightfall,Sergio Mimica-Gezzan,Adventure|Science Fiction|Action|Thriller,Scott Free Productions|343 Industries,52,2014,0.0,0.0
270005,0,0,By the Gun,James Mottern,Crime|Drama|Thriller,Artina Films|Procinvest Sas|PalmStar Entertainment|The Bridge Finance Company|Mirabelle Pictures,14,2014,0.0,0.0
254023,2000000,0,The Humbling,Barry Levinson,Drama|Comedy,Ambi Pictures|Hammerton Productions,18,2014,1842182.10154291,0.0
208869,10,0,Plastic,Julian Gilbey,Drama|Action|Comedy|Crime,Gateway Films,69,2014,9.21091050771459,0.0
268060,0,0,Road to Paloma,Jason Momoa,Thriller|Drama,Pride of Gypsies|Boss Media,13,2014,0.0,0.0
209185,12700000,3430018,The Grand Seduction,Don McKellar,Comedy,Max Films Productions|Morag Loves Company,63,2014,11697856.3447975,3159358.88378502
282041,0,0,"Electric Boogaloo: The Wild, Untold Story of Cannon Films",Mark Hartley,Documentary,Fury Productions|XYZ Films|RatPac Documentary Films,25,2014,0.0,0.0
157847,4000000,2365467,Joe,David Gordon Green,Drama,Worldview Entertainment|Muskat Filmed Properties|Dreambridge Films|Rough House Pictures,207,2014,3684364.20308583,2178810.48459521
300706,5000000,0,Let's Kill Ward's Wife,Scott Foley,Comedy,Lost Rhino Films,48,2014,4605455.25385729,0.0
265016,0,0,Extraterrestrial,Colin Minihan,Horror|Science Fiction,Twin Engine Films|Pink Buffalo Films|Abduction Films|Manis Film|Cargo Entertainment,100,2014,0.0,0.0
146243,0,0,Haunt,Mac Carter,Horror,QED International|Revolver Picture Company|Covert Media,51,2014,0.0,0.0
289314,0,0,Olive Kitteridge,Lisa Cholodenko,Drama,Home Box Office (HBO)|Playtone Productions|As Is Productions,41,2014,0.0,0.0
254194,0,0,Starry Eyes,Kevin Kolsch|Dennis Widmyer,Horror,Dark Sky Films|Snowfort Pictures|Parallactic Pictures|Title Media,69,2014,0.0,0.0
261101,0,0,Cantinflas,Sebastian del Amo,Drama,Bullet Films|Kenio Films,21,2014,0.0,0.0
253295,0,0,Manny,Leon Gast|Ryan Moore,Documentary|Drama,Revelin Studios|Wonderspun,33,2014,0.0,0.0
82657,0,0,7500,Takashi Shimizu,Thriller|Horror|Mystery,Vertigo Entertainment|Ozla Pictures|Ozla Productions|CBS Films,138,2014,0.0,0.0
287415,1500000,0,Free Fall,Malek Akkad,Drama|Thriller|Action,Trancas International Films|Stuck Film Group,17,2014,1381636.57615718,0.0
259954,0,0,5 to 7,Victor Levin,Comedy|Romance,IFC Films|Mockingbird Pictures|Demarest Films,59,2014,0.0,0.0
94590,325927,0,Angry Video Game Nerd: The Movie,James D. Rolfe|Kevin Finn,Science Fiction|Adventure|Comedy,Cinemassacre,25,2014,300208.442904789,0.0
199575,0,0,These Final Hours,Zak Hilditch,Science Fiction|Drama|Thriller,XYZ Films|8th In Line,86,2014,0.0,0.0
174337,0,13769,The Pretty One,JenÃ©e LaMarque,Comedy|Drama,Schorr Pictures|Provenance Pictures|RCR Pictures,51,2014,0.0,12682.5026780722
299939,0,0,Debug,David Hewlett,Horror|Science Fiction,Copperheart Entertainment|Monkeys & Parrots,24,2014,0.0,0.0
236399,0,0,Flowers in the Attic,Deborah Chow,Drama|Mystery|Thriller|TV Movie,Front Street Pictures|Cue the Dog Productions|Lifetime Movie Network,56,2014,0.0,0.0
279171,0,0,Outlaw Prophet: Warren Jeffs,Gabriel Range,Drama|Crime|TV Movie,Lifetime Television,12,2014,0.0,0.0
271164,0,1009620,The Song,Richard Ramsey,Music|Romance|Drama,City on a Hill Productions,26,2014,0.0,929951.946679881
270654,500000,15000000,Parts Per Billion,Brian Horiuchi,Science Fiction,Benaroya Pictures|XYZ Films|PalmStar Entertainment|Miscellaneous Entertainment|Traverse Media,14,2014,460545.525385729,13816365.7615718
206296,0,0,The Last Five Years,Richard LaGravenese,Comedy|Drama|Music|Romance,Lucky Monkey Pictures|Sh-K-Boom Records|Grand Peaks Entertainment|Radius-TWC,108,2014,0.0,0.0
157099,5000000,75143,Better Living Through Chemistry,Geoff Moore|David Posamentier,Drama|Comedy,Aegis Film Fund|Altus Productions|Ealing Metro International|Occupant Entertainment,60,2014,4605455.25385729,69213.5448281198
157424,0,0,Cabin Fever: Patient Zero,Kaare Andrews,Horror,Indomina Productions|Film002|Hypotenuse Films,47,2014,0.0,0.0
276401,0,0,The Disappearance of Eleanor Rigby: Him,Ned Benson,Romance|Drama,Myriad Pictures|Unison Films|Kim and Jim Productions|Division Films|Dreambridge Films,44,2014,0.0,0.0
241843,0,0,Cooties,Cary Murnion|Jonathan Milott,Action|Comedy|Horror,SpectreVision|Glacier Films,136,2014,0.0,0.0
297680,0,0,Hangar 10,Daniel Simpson,Thriller|Horror|Science Fiction,Lipsync Productions|Newscope Films|Bigscope Films,20,2014,0.0,0.0
126172,0,0,Leprechaun: Origins,Zach Lipovsky,Horror,WWE Studios,34,2014,0.0,0.0
249923,0,0,Someone Marry Barry,Rob Pearlstein,Comedy,Straight Up Films|Madrose Productions,50,2014,0.0,0.0
293894,0,0,Viking: The Berserkers,Antony Smith,Thriller|Horror,Lindisfarne SPV1,10,2014,0.0,0.0
212231,0,0,Kid Cannabis,John Stockwell,Drama,Wingman Productions|Imprint Entertainment|Gordon Bijelonic / Datari Turner Films,38,2014,0.0,0.0
256687,0,0,Swelter,Keith Parmer,Action|Drama|Thriller,Grand Peaks Entertainment|Exchange Peaks Film Capital|Film Invaders,11,2014,0.0,0.0
268171,10000000,0,Elsa & Fred,Michael Radford,Comedy|Family|Romance,Riverside Entertainment|Rio Negro|Media House Capital|Cuatro Plus Films|Defiant Pictures,17,2014,9210910.50771459,0.0
289727,0,4453524,The Rewrite,Marc Lawrence,Romance|Comedy,Castle Rock Entertainment,121,2014,0.0,4102101.10079591
253849,0,0,John Doe: Vigilante,Kelly Dolen,Thriller|Crime,Screen Corporation|Rapidfire Entertainment,32,2014,0.0,0.0
330115,0,0,Ride,Helen Hunt,Comedy|Drama,Sandbar Pictures,27,2014,0.0,0.0
276496,0,0,The Dark Horse,James Napier Robertson,Drama,Four Knights Film,33,2014,0.0,0.0
290999,0,0,Wyrmwood: Road Of The Dead,Kiah Roache-Turner,Horror,Guerilla Films,85,2014,0.0,0.0
249660,17000000,29789000,God's Not Dead,Harold Cronk,Drama,Pure Flix Entertainment,146,2014,15658547.8631148,27438381.311431
302828,0,0,Against the Sun,Brian Falk,War|Adventure,The American Film Company,37,2014,0.0,0.0
305091,0,0,That Sugar Film,Damon Gameau,Documentary,Madman Entertainment,36,2014,0.0,0.0
99367,0,0,Date and Switch,Chris Nelson,Comedy,Lionsgate|Dude Productions,42,2014,0.0,0.0
294308,0,0,Don't Blink,Travis Oates,Horror,WindowLight Pictures|EchoWolf Productions|Engine Film Group|Last Stop,18,2014,0.0,0.0
281418,0,0,The Lookalike,Richard Gray,Thriller|Crime|Drama,Yellow Brick Films|Emedia Films,11,2014,0.0,0.0
299969,0,0,"Marvel: 75 Years, From Pulp to Pop!",Zak Knutson,Documentary,Marvel Studios|Bow and Arrow Entertainment,15,2014,0.0,0.0
290729,0,0,Sniper: Legacy,Don Michael Paul,Thriller|Action,Destination Films|BUFO,38,2014,0.0,0.0
285549,0,0,Horsehead,Romain Basset,Fantasy|Horror,HorseHead Pictures,16,2014,0.0,0.0
267806,0,2756,V/H/S: Viral,Nacho Vigalondo|Marcel Sarmiento|Gregg Bishop|Justin Benson|Aaron Moorhead|Todd Lincoln ,Horror|Thriller,Bloody Disgusting|8383 Productions,105,2014,0.0,2538.52693592614
276908,0,0,Comet,Sam Esmail,Science Fiction|Comedy|Drama|Romance,Anonymous Content|Fubar Films FL,93,2014,0.0,0.0
242090,0,0,The One I Love,Charlie McDowell,Romance|Comedy|Drama,Radius-TWC,182,2014,0.0,0.0
289416,0,0,Grace,Jeff Chan,Thriller|Horror,Automatik Entertainment|Colony Pictures,38,2014,0.0,0.0
265010,0,0,The Canal,Ivan Kavanagh,Horror|Mystery|Thriller,The Orchard|Park Films|Treasure Entertainment,55,2014,0.0,0.0
276901,0,0,Mall,Joseph Hahn,Drama,The Collective|Silver Lining Entertainment,15,2014,0.0,0.0
257117,0,0,Blood Punch,Madellaine Paxson,Horror|Thriller,Bluff Road Productions,11,2014,0.0,0.0
113833,0,0,The Normal Heart,Ryan Murphy,Drama,Plan B Entertainment|Blumhouse Productions|HBO Films|Ryan Murphy Productions|Twentieth Century Fox Television,197,2014,0.0,0.0
243526,0,0,Faults,Riley Stearns,Thriller|Drama,Snoot Entertainment,36,2014,0.0,0.0
79316,7000000,36433975,Devil's Due,Matt Bettinelli-Olpin|Tyler Gillett,Horror,Twentieth Century Fox Film Corporation|Davis Entertainment|TSG Entertainment,164,2014,6447637.35540021,33559008.3165311
285387,0,0,Colt 45,Fabrice Du Welz,Drama|Thriller|Action|Crime,La Petite Reine,47,2014,0.0,0.0
258284,0,0,Every Secret Thing,Amy Berg,Thriller|Drama|Crime|Mystery,Likely Story|Hyde Park Entertainment,39,2014,0.0,0.0
284284,0,0,The Keeping Room,Daniel Barber,Drama|Western,Wind Dancer Productions|Anonymous Content|Gilbert Films,35,2014,0.0,0.0
294093,0,0,Dinosaur Island,Matt Drummond,Adventure|Science Fiction|Fantasy|Family,Extinct Production,13,2014,0.0,0.0
304336,0,0,Lap Dance,Greg Carter,Drama,Imprint Entertainment,16,2014,0.0,0.0
276488,0,0,Let Us Prey,Brian O'Malley,Horror,Makar Productions|Fantastic Films|Greenhouse Media Investment,44,2014,0.0,0.0
319389,0,0,Lovesick,Luke Matheny,Romance|Comedy,Night and Day Pictures|Full Blitz Entertainment,17,2014,0.0,0.0
278774,0,0,Zapped,Peter DeLuise,Family|Fantasy|Comedy|Romance,Muse Entertainment Enterprises|Off-Leash Teleproductions,89,2014,0.0,0.0
286709,5000000,0,Revenge of the Green Dragons,Andrew Lau|Andrew Loo,Drama|Action|Crime,Artfire Films|The 7th Floor|Initial A Entertainment|IM Global Octane,19,2014,4605455.25385729,0.0
282672,0,0,My Mistress,Stephen Lance,Romance|Drama,Mini Studios,11,2014,0.0,0.0
306650,0,0,Kajaki,Paul Katis,Thriller|War|Adventure|Drama,Head Gear Films|Lipsync Productions|Metrol Technology|MENA Film|Pukka Films,55,2014,0.0,0.0
255491,0,0,Authors Anonymous,Ellie Kanner,Comedy,Bull Market Entertainment|EKZ Productions|Lainie Productions,13,2014,0.0,0.0
114750,1000000,0,Dear White People,Justin Simien,Drama|Comedy,Homegrown Pictures|Duly Noted,148,2014,921091.050771459,0.0
252102,0,0,Land Ho!,Aaron Katz|Martha Stephens,Comedy|Adventure,Unbound Feet Productions|Syncopated Films|Vintage Pictures|Gamechanger Films|Max Cap Productions,17,2014,0.0,0.0
209269,0,0,Felony,Matthew Saville,Mystery|Thriller|Crime,Benaroya Pictures|Goalpost Pictures|Screen Australia|Blue-Tongue Films,28,2014,0.0,0.0
269650,0,0,Appleseed Alpha,Shinji Aramaki,Animation|Science Fiction|Action,Stage 6 Films,121,2014,0.0,0.0
216580,0,0,Savaged,Michael S. Ojeda,Action|Drama|Horror|Thriller,Raven Banner Entertainment|Green Dog Films|Cart Before The Horse Productions,30,2014,0.0,0.0
114155,0,0,Effie Gray,Richard Laxton,Drama,Sovereign Films,24,2014,0.0,0.0
259074,0,0,Joy Ride 3,Declan O'Brien,Thriller,WT Canada Productions,32,2014,0.0,0.0
249021,0,0,Android Cop,Mark Atkins,Action|Science Fiction,The Asylum,20,2014,0.0,0.0
258893,0,0,Scooby-Doo! WrestleMania Mystery,Brandon Vietti,Animation|Comedy|Family|Mystery,WWE Studios|Warner Bros. Feature Animation,24,2014,0.0,0.0
304613,3000000,0,Charlie's Farm,Chris Sun,Horror,Slaughter FX,17,2014,2763273.15231437,0.0
269100,0,0,Video Games: The Movie,Jeremy Snead,History|Documentary|Animation,Mediajuice Studios,73,2014,0.0,0.0
124470,0,0,Exists,Eduardo SÃ¡nchez,Horror,Haxan Films|Court Five|Miscellaneous Entertainment,45,2014,0.0,0.0
282296,5000000,4013786,My Old Lady,Israel Horovitz,Romance|Comedy|Drama,BBC Films|Cohen Media Group|Deux Chevaux Films,65,2014,4605455.25385729,3697062.36431177
293262,0,7205,I Am Ali,Clare Lewins,Documentary,Focus Features,18,2014,0.0,6636.46102080836
274820,0,0,One Square Mile,Charles-Olivier Michaud,Drama,One Square Mile Management Company|Phoenix Rising Motion Pictures,13,2014,0.0,0.0
275619,0,0,Age of Tomorrow,James Kondelik,Thriller|Science Fiction|Action,The Asylum,10,2014,0.0,0.0
244403,5000000,0,Rudderless,William H. Macy,Music|Drama|Comedy,Unified Pictures|Amberdale Productions|Tee Rob Pictures,65,2014,4605455.25385729,0.0
251232,0,0,Copenhagen,Mark Raso,Adventure|Romance|Drama,Heretic Films|Scorched Films|Fidelio,41,2014,0.0,0.0
283589,0,0,Bang Bang,Siddharth Anand,Action|Adventure|Thriller|Romance,Fox Star Studios,53,2014,0.0,0.0
286548,0,0,TEKKEN: A Man Called X,Wych Kaosayananda,Action,SP Entertainments,23,2014,0.0,0.0
289394,0,0,Houdini,Uli Edel,TV Movie|Drama|History,A&E Television Networks|Lionsgate Television,53,2014,0.0,0.0
200511,0,0,7 Minutes,Jay Martin,Drama|Crime|Thriller,Whitewater Films,23,2014,0.0,0.0
214087,0,0,De toutes nos forces,Nils Tavernier,Drama,Nord-Ouest Productions|PathÃ© Films,28,2014,0.0,0.0
250766,0,0,Life Itself,Steve James,Documentary,Film Rites|Kartemquin Films|CNN Films,104,2014,0.0,0.0
260001,0,8265,Life Partners,Susanna Fogel,Romance|Comedy,Haven Entertainment|Sandia Media|Minerva Productions,71,2014,0.0,7612.81753462611
180305,0,0,Mercy,Peter Cornwell,Thriller|Horror,Blumhouse Productions|Wonderland Sound and Vision,45,2014,0.0,0.0
254193,0,0,Late Phases,AdriÃ¡n GarcÃ­a Bogliano,Thriller|Horror,Glass Eye Pix|Dark Sky Films|Site B,37,2014,0.0,0.0
253251,0,0,10.000 KM,Carlos Marques-Marcet,Comedy|Drama|Romance,TelevisiÃ³n EspaÃ±ola (TVE)|TelevisiÃ³ de Catalunya (TV3)|La Panda|Broad Green Pictures,24,2014,0.0,0.0
289712,0,0,Mockingbird,Bryan Bertino,Horror,Marc Platt Productions|Blumhouse Productions|Unbroken Pictures,21,2014,0.0,0.0
286668,7000000,0,A Good Man,Keoni Waxman,Action,Steamroller Productions|Grindstone Entertainment Group|Voltage Pictures|Picture Perfect Corp.,26,2014,6447637.35540021,0.0
263855,0,0,Fort Bliss,Claudia Myers,War|Drama,National Picture Show Entertainment|Yeniceri Produksiyon A.S.,14,2014,0.0,0.0
243352,0,1156000,Where Hope Grows,Chris Dowling,Drama,Godspeed Pictures,19,2014,0.0,1064781.2546918
270771,0,0,The Well,Thomas S. Hammock,Horror|Thriller|Action,Federighi Films,26,2014,0.0,0.0
249170,0,0,Dinosaur 13,Todd Douglas Miller,Documentary,Statement Pictures,22,2014,0.0,0.0
225044,0,28208,"Like Sunday, Like Rain",Frank Whaley,Music|Drama,FJ Productions|BB Films,27,2014,0.0,25982.1363601613
244260,0,0,Little Accidents,Sara Colangelo,Drama,MindSmack Productions|Archer Gray|Maiden Voyage Pictures,12,2014,0.0,0.0
209416,0,0,Supermensch: The Legend of Shep Gordon,Mike Myers|Beth Aala,Documentary,A&E IndieFilms|Nomoneyfun Films,20,2014,0.0,0.0
250658,0,0,The Internet's Own Boy: The Story of Aaron Swartz,Brian Knappenberger,Documentary,Participant Media|FilmBuff|Luminant Media|Unjustus Films,117,2014,0.0,0.0
256346,0,0,Almost Home,Todd Wilderman,Adventure|Animation|Science Fiction,DreamWorks Animation,45,2014,0.0,0.0
262788,6000000,0,El Inventor de Juegos,Juan Pablo Buscarini,Adventure|Family,Sepia Films|DAP Italy|TelevisiÃ³n Federal (Telefe)|Pampa Films|Benteveo Producciones,11,2014,5526546.30462875,0.0
267793,0,0,Petals on the Wind,Karen Moncrieff,TV Movie|Romance|Drama|Thriller,Cue the Dog Productions|A+E Studios|Fries Film Company,27,2014,0.0,0.0
284274,0,0,Iron Man & Captain America: Heroes United,Leo Riley,Adventure|Animation|Action,Marvel Studios,13,2014,0.0,0.0
265019,0,0,Preservation,Christopher Denham,Thriller|Horror,Present Pictures,35,2014,0.0,0.0
263614,0,0,Virunga,Orlando von Einsiedel,Documentary|War,Grain Media|Violet Films,55,2014,0.0,0.0
301959,0,0,Interstellar: Nolan's Odyssey,Dan Storey,Documentary,Sky Movies,79,2014,0.0,0.0
287950,0,0,American Muscle,Ravi Dhar,Action,Snowfort Pictures|Paradise City,12,2014,0.0,0.0
223954,0,0,Jacky au royaume des filles,Riad Sattouf,Comedy,Les Films des Tournelles|Pathe|Studio 27,31,2014,0.0,0.0
258193,0,0,Alien Abduction,Matty Beckerman,Horror|Science Fiction|Thriller,Next Entertainment|Lawrence Bender Productions|BIG Pictures|Exclusive Media Group|Mob Scene Creative Productions,51,2014,0.0,0.0
305127,0,0,The Frame,Jamin Winans,Drama|Science Fiction,Double Edge Films,12,2014,0.0,0.0
264170,0,0,Batman: Strange Days,Bruce Timm,Action|Animation,DC Comics,20,2014,0.0,0.0
256969,0,0,Boys of Abu Ghraib,Luke Moran,Drama|War|Thriller,Meteor Film GmbH,16,2014,0.0,0.0
213927,0,0,Born to Race: Fast Track,Alex Ranarivelo,Action,American Cinema International|Soundscape Media|ESX Productions,18,2014,0.0,0.0
294741,0,0,The Falling,Carol Morley,Drama|Thriller,Metrodome Distribution,33,2014,0.0,0.0
298093,0,0,Poker Night,Greg Francis,Thriller|Action|Crime,Wingman Productions,60,2014,0.0,0.0
298445,0,0,I Am Santa Claus,Tommy Avallone,Drama|Documentary|Comedy,Double Windsor Films,11,2014,0.0,0.0
250574,0,0,Creep,Patrick Brice,Horror|Thriller,Blumhouse Productions,110,2014,0.0,0.0
279914,12000000,0,The Identical,Dustin Marcellino,Music|Drama,City of Peace Films|Identical Production Company,10,2014,11053092.6092575,0.0
261037,2000000,0,Miss Meadows,Karen Leigh Hopkins,Drama,Myriad Pictures|Entertainment One|Wiretap Films,31,2014,1842182.10154291,0.0
277702,0,0,Supremacy,Deon Taylor,Crime|Drama,Media House Capital,12,2014,0.0,0.0
267480,0,153516,The Look of Silence,Joshua Oppenheimer,Documentary,Making Movies Oy|Spring Films|Final Cut for Real|Piraya Film A/S,46,2014,0.0,141402.213750231
241765,4000000,0,The Outsider,Brian A Miller,Action|Crime|Drama|Mystery|Thriller,Hollywood Media Bridge|Zero Gravity Management,30,2014,3684364.20308583,0.0
268321,0,0,Squatters,Martin Weisz,Drama,Sony Pictures Home Entertainment,15,2014,0.0,0.0
339992,156660,0,The Redwood Massacre,David Ryan Keith,Fantasy|Horror,Alive Productions,17,2014,144298.124013856,0.0
266040,0,0,Bird People,Pascale Ferran,Drama|Fantasy|Romance,Angoa-Agicoa|Procirep|Archipel 35|Canal+|Cofinova 6,32,2014,0.0,0.0
256690,0,0,Ribbit,Mamat Khalid,Animation|Comedy|Family|Adventure,KRU Studios,10,2014,0.0,0.0
286987,0,0,How to Build a Better Boy,Paul Hoen,Family|Science Fiction,Schorr Pictures,51,2014,0.0,0.0
251321,8000000,53086,Aloft,Claudia Llosa,Drama,Arcadia Motion Pictures|Wanda VisiÃ³n S.A.|Buffalo Gal Pictures,20,2014,7368728.40617167,48897.0395212537
285423,0,0,Jarhead 2: Field of Fire,Don Michael Paul,War|Action,Universal Pictures|UFO International Productions|Universal 1440 Entertainment,59,2014,0.0,0.0
281778,0,0,Survivor,John Lyde,Science Fiction|Action|Fantasy,Arrowstorm Entertainment,23,2014,0.0,0.0
260063,0,0,Seal Team Eight: Behind Enemy Lines,Roel ReinÃ©,Action|War|Drama,20th Century Fox Home Entertainment|Film Afrika Worldwide,37,2014,0.0,0.0
