id,budget,revenue,original_title,director,genres,vote_count,release_year,budget_adj,revenue_adj
182,32000000,5914908,The Good German,Steven Soderbergh,War|Crime|Drama|Mystery|Romance,46,2006,34613413.0653303,6397973.55773209
9664,60000000,17800000,Flyboys,Tony Bill,Action|Adventure|Drama|History|Romance,179,2006,64900149.4974943,19253711.0175899
13060,0,0,Lifted,Gary Rydstrom,Animation|Family,154,2006,0.0,0.0
4474,0,60896147,My Super Ex-Girlfriend,Ivan Reitman,Fantasy|Drama|Action|Comedy|Crime,257,2006,0.0,65869484.0686898
7304,15000000,9500000,Running Scared,Wayne Kramer,Action|Crime|Drama|Thriller,174,2006,16225037.3743735,10275857.0037699
46247,0,0,No Time for Nuts,Chris Renaud|Mike Thurmeier,Adventure|Animation|Family,26,2006,0.0,0.0
1253,0,8974829,Breaking and Entering,Anthony Minghella,Drama|Romance,29,2006,0.0,9707795.73024079
61717,6000000,0,Wendy Wu: Homecoming Warrior,John Laing,Action|Adventure|Family|TV Movie,43,2006,6490014.94974943,0.0
1252,0,0,Lonely Hearts,Todd Robinson,Drama|Thriller|Crime|Romance,42,2006,0.0,0.0
8588,0,0,Shooting Dogs,Michael Caton-Jones,Drama|History,16,2006,0.0,0.0
13668,25000000,16158487,Catch and Release,Susannah Grant,Comedy|Drama|Romance,58,2006,27041728.9572893,17478137.0325553
1975,20000000,39143839,The Grudge 2,Takashi Shimizu,Horror|Thriller,151,2006,21633383.1658314,42340683.3834308
10781,16000000,0,The Texas Chainsaw Massacre: The Beginning,Jonathan Liebesman,Horror,207,2006,17306706.5326651,0.0
15714,0,0,Like Minds,Gregory J. Read,Mystery|Thriller|Crime|Horror,16,2006,0.0,0.0
14458,8000000,0,Altered,Eduardo SÃ¡nchez,Horror|Science Fiction|Thriller,21,2006,8653353.26633258,0.0
5072,0,0,Severance,Christopher Smith,Horror|Comedy|Thriller,66,2006,0.0,0.0
19167,0,0,Second In Command,Simon Fellows,Action|Adventure|Thriller,17,2006,0.0,0.0
12225,0,2294291,Cashback,Sean Ellis,Drama|Comedy|Romance,203,2006,0.0,2481663.81484593
13197,8000000,143451,10th & Wolf,Robert Moresco,Action|Crime|Drama|Mystery|Thriller,12,2006,8653353.26633258,155166.522426084
1590,11000000,0,Copying Beethoven,Agnieszka Holland,Drama,24,2006,11898360.7412073,0.0
9754,45000000,82800000,Firewall,Richard Loncraine,Thriller,145,2006,48675112.1231207,89562206.3065422
13249,18000000,1196307,Seraphim Falls,David Von Ancken,Western|Drama,65,2006,19470044.8492483,1294008.38574831
2357,0,580527,10 Items or Less,Brad Silberling,Comedy|Drama,23,2006,0.0,627938.151455532
14624,0,0,The Ultimate Gift,Michael O. Sajbel,Romance|Drama|Family,43,2006,0.0,0.0
38580,0,0,The Little Matchgirl,Roger Allers,Drama|Animation,15,2006,0.0,0.0
15213,0,16627188,Everyone's Hero,Christopher Reeve|Colin Brady|Dan St. Pierre,Action|Adventure|Animation|Comedy|Drama,30,2006,0.0,17985116.4487157
13075,2000000,622806,Sherrybaby,Laurie Collyer,Drama,14,2006,2163338.31658314,673670.041798941
13495,24000000,23321954,Alatriste,AgustÃ­n DÃ­az Yanes,Action,31,2006,25960059.7989977,25226638.3528947
2179,22000000,13405595,Tenacious D in The Pick of Destiny,Liam Lynch,Comedy|Music,206,2006,23796721.4824146,14500418.6600477
1249,0,16803753,Hollywoodland,Allen Coulter,Drama|Thriller|Crime,37,2006,0.0,18176101.3636494
14609,0,6700000,Ultimate Avengers,Curt Geda|Steven E. Gordon|Bob Richardson,Action|Animation|Science Fiction,51,2006,0.0,7247183.36055353
9782,0,0,The Night Listener,Patrick Stettner,Drama|Thriller,15,2006,0.0,0.0
9895,20000000,41237648,Man of the Year,Barry Levinson,Comedy|Drama|Romance|Thriller,64,2006,21633383.1658314,44605492.0020841
19100,0,0,Nos jours heureux,Olivier Nakache|Eric Toledano,Comedy|Family,115,2006,0.0,0.0
9954,20000000,37597471,The Covenant,Renny Harlin,Action|Adventure|Fantasy|Horror|Science Fiction,164,2006,21633383.1658314,40668024.8104618
16774,0,0,Hellboy Animated: Sword of Storms,Phil Weinstein|Tad Stones,TV Movie|Fantasy|Animation|Action|Thriller,16,2006,0.0,0.0
10005,0,0,Behind Enemy Lines II: Axis of Evil,James Dodson,Action|Adventure|Thriller,21,2006,0.0,0.0
14542,0,0,Jeff Dunham: Arguing with Myself,Manny Rodriguez,Comedy,18,2006,0.0,0.0
9950,0,0,Find Me Guilty,Sidney Lumet,Drama|Action|Comedy|Crime,61,2006,0.0,0.0
9841,0,0,Rest Stop,John Shiban,Horror|Thriller,28,2006,0.0,0.0
24180,0,0,NapolÃ©on (et moi),Paolo VirzÃ¬,Comedy|War|History,11,2006,0.0,0.0
8436,0,0,La tourneuse de pages,Denis Dercourt|Rafaele Ravinet-Virbel,Drama|Music,18,2006,0.0,0.0
5393,0,0,Happily N'Ever After,Paul Bolger|Yvette Kaplan|Greg Tiernan,Fantasy|Animation|Comedy|Science Fiction|Family,55,2006,0.0,0.0
14474,5000000,0,The Oh in Ohio,Billy Kent,Comedy|Drama|Romance,14,2006,5408345.79145786,0.0
9761,150000,0,Elephants Dream,Bassam Kurdali,Animation|Science Fiction,14,2006,162250.373743735,0.0
10053,15000000,66966987,When a Stranger Calls,Simon West,Horror|Thriller,123,2006,16225037.3743735,72436124.4616127
9672,13000000,1151330,Infamous,Douglas McGrath,Drama,24,2006,14061699.0577904,1245358.15201583
12795,500000,745327,Another Gay Movie,Todd Stephens,Comedy|Romance,28,2006,540834.579145786,806197.228741983
6641,0,0,Love and Other Disasters,Alek Keshishian,Comedy|Romance,54,2006,0.0,0.0
14194,11000000,46396427,Dhoom 2,Sanjay Gadhvi,Drama|Action|Thriller|Crime,43,2006,11898360.7412073,50185584.1408264
9656,9000000,21510851,Black Christmas,Glen Morgan,Horror|Thriller,44,2006,9735022.42462415,23267624.0953054
5172,13000000,11130889,The Astronaut Farmer,Michael Polish,Adventure|Comedy|Drama|Science Fiction,49,2006,14061699.0577904,12039939.3356669
10886,8000000,0,La Sconosciuta,Giuseppe Tornatore,Drama|Mystery,21,2006,8653353.26633258,0.0
8324,0,0,Fast Food Nation,Richard Linklater,Comedy|Drama|Thriller,51,2006,0.0,0.0
14453,0,0,Slipp Jimmy Fri,Christopher Nielsen,Animation|Comedy|Foreign,11,2006,0.0,0.0
37924,0,0,Sweeney Todd,David Moore,Drama|Horror|Thriller|Music,18,2006,0.0,0.0
10288,8000000,426224,Fido,Andrew Currie,Romance|Comedy|Drama|Horror,61,2006,8653353.26633258,461033.355323667
13960,20000000,21170563,ATL,Christian Robinson,Drama,14,2006,21633383.1658314,22899545.0607687
7859,700000,0,Half Nelson,Ryan Fleck,Drama,117,2006,757168.410804101,0.0
12526,4000000,8059140,Bug,William Friedkin,Horror|Thriller,61,2006,4326676.63316629,8717323.18035394
9697,75000000,42285169,Lady in the Water,M. Night Shyamalan,Drama|Thriller|Fantasy|Mystery,187,2006,81125186.8718679,45738563.1604469
13689,0,0,Peaceful Warrior,Victor Salva,Drama|Romance,35,2006,0.0,0.0
19344,900000,0,Loving Annabelle,Katherine Brooks,Drama|Romance,27,2006,973502.242462415,0.0
24624,15000000,0,The Detonator,Po-Chih Leong,Action|Thriller,20,2006,16225037.3743735,0.0
10118,0,11449638,Material Girls,Martha Coolidge,Comedy|Drama|Romance,83,2006,0.0,12384720.2982032
14823,0,0,London to Brighton,Paul Andrew Williams,Action|Crime|Drama|Foreign|Thriller,12,2006,0.0,0.0
9766,30000000,41480851,Gridiron Gang,Phil Joanou,Action|Adventure|Crime|Drama,123,2006,32450074.7487471,44868557.1863881
9786,0,0,Art School Confidential,Terry Zwigoff,Comedy|Drama,31,2006,0.0,0.0
3603,0,4946225,Black Sheep,Jonathan King,Horror|Comedy,88,2006,0.0,5350179.03247073
10085,0,0,Unrest,Jason Todd Ipson,Horror,21,2006,0.0,0.0
2168,850000,0,2:37,Murali K. Thalluri,Drama,29,2006,919418.784547836,0.0
13198,0,0,Wristcutters: A Love Story,Goran Dukic,Comedy|Drama|Fantasy|Romance,73,2006,0.0,0.0
18858,0,0,Irresistible,Ann Turner,Drama|Mystery|Thriller,16,2006,0.0,0.0
15077,0,0,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,Johnnie To,Drama|Crime,16,2006,0.0,0.0
10094,0,0,Gone,Ringan Ledwidge,Crime|Drama|Horror|Mystery|Thriller,14,2006,0.0,0.0
1967,0,0,Ask the Dust,Robert Towne,Drama|Romance,23,2006,0.0,0.0
17287,0,0,Poultrygeist: Night of the Chicken Dead,Lloyd Kaufman,Comedy|Horror,13,2006,0.0,0.0
18870,7000000,0,Minotaur,Jonathan English,Horror|Adventure|Fantasy,15,2006,7571684.10804101,0.0
18925,100000,10178331,Facing the Giants,Alex Kendrick,Drama,41,2006,108166.915829157,11009586.725583
21427,0,29326868,La Doublure,Francis Veber,Comedy,75,2006,0.0,31721968.624888
13171,0,3091922,The Ex,Jesse Peretz,Comedy|Romance,31,2006,0.0,3344436.66724319
24801,0,0,Cow Belles,Francine McDougall,TV Movie|Comedy|Family|Romance,36,2006,0.0,0.0
38163,0,0,Bernard and Doris,Bob Balaban,Comedy|Drama,10,2006,0.0,0.0
10007,8000000,0,See No Evil,Gregory Dark,Horror|Thriller,67,2006,8653353.26633258,0.0
11910,9364800,0,Hogfather,Vadim Jean,Drama|Fantasy,18,2006,10129615.3335689,0.0
134777,0,0,The Lost Room,Craig R. Baxley|Michael W. Watkins,Action|Fantasy|Mystery,28,2006,0.0,0.0
8618,4000000,13401952,The History Boys,Nicholas Hytner,Comedy|Drama,27,2006,4326676.63316629,14496478.139304
14055,0,210128,Starter for 10,Tom Vaughan,Drama|Comedy|Romance,60,2006,0.0,227288.976893491
16727,12000000,20138836,The Namesake,Mira Nair,Drama,23,2006,12980029.8994988,21783557.785092
1781,1000000,46243000,An Inconvenient Truth,Davis Guggenheim,Documentary,130,2006,1081669.15829157,50019626.8868772
9809,4000000,4630045,Let's Go to Prison,Bob Odenkirk,Comedy|Crime,36,2006,4326676.63316629,5008176.8780021
1730,0,849055,Inland Empire,David Lynch,Horror|Drama|Mystery|Thriller,88,2006,0.0,918396.607193251
11494,0,0,Wilderness,Michael J. Bassett,Horror|Action|Thriller,21,2006,0.0,0.0
9773,0,0,Alien Autopsy,Jonny Campbell,Comedy|Science Fiction,23,2006,0.0,0.0
26655,5000000,0,Like Mike 2: Streetball,David Nelson,Comedy|Drama|Family,10,2006,5408345.79145786,0.0
14930,0,0,Relative Strangers,Greg Glienna,Comedy,11,2006,0.0,0.0
13754,0,0,Tekkon kinkurÃ®to,Michael Arias,Action|Adventure|Animation,43,2006,0.0,0.0
14761,0,163000,Cocaine Cowboys,Billy Corben,Action|Documentary,26,2006,0.0,176312.072801526
34204,0,0,Return to Halloweentown,David Jackson,Adventure|Comedy|Family|Fantasy|TV Movie,36,2006,0.0,0.0
11798,2380000,8176544,This Is England,Shane Meadows,Drama|Crime,187,2006,2574372.59673394,8844315.46621401
14938,0,0,The Alibi,Matt Checkowski|Kurt Mattila,Romance|Comedy|Drama,16,2006,0.0,0.0
14872,3000000,0,The Cutting Edge: Going for the Gold,Sean McNamara,Comedy|Drama|Romance,12,2006,3245007.47487471,0.0
7861,0,0,Outsourced,John Jeffcoat,Comedy|Drama|Romance,27,2006,0.0,0.0
15495,0,0,The Hamiltons,Mitchell Altieri|Phil Flores,Drama|Horror|Thriller,31,2006,0.0,0.0
9842,20000000,17807569,School for Scoundrels,Todd Phillips,Comedy|Drama|Romance,53,2006,21633383.1658314,19261898.1714491
8194,0,516139,A Guide To Recognizing Your Saints,Dito Montiel,Crime|Drama,55,2006,0.0,558291.637691454
13275,26000000,17496992,Annapolis,Justin Lin,Drama,56,2006,28123398.1155808,18925956.6092743
2016,14500000,22963701,IndigÃ¨nes,Rachid Bouchareb,Drama|History|War,52,2006,15684202.7952278,24839127.1319293
13162,0,834457,Blind Dating,James Keach,Comedy,26,2006,0.0,902606.400820511
31047,0,0,Jesse Stone: Night Passage,Robert Harmon,Drama|Thriller|Crime,13,2006,0.0,0.0
13728,0,0,EnfermÃ©s dehors,Albert Dupontel,Comedy,20,2006,0.0,0.0
13364,0,201275,Deliver Us from Evil,Amy Berg,Crime|Documentary,26,2006,0.0,217712.959835136
6948,0,0,The Woods,Lucky McKee,Mystery|Horror|Thriller,20,2006,0.0,0.0
17,0,0,The Dark,John Fawcett,Horror|Thriller|Mystery,31,2006,0.0,0.0
14518,2300000,0,Peter & the Wolf,Suzie Templeton,Animation|Family|Music,11,2006,2487839.06407061,0.0
10069,9000000,27105095,Stay Alive,William Brent Bell,Horror|Thriller,83,2006,9735022.42462415,29318745.2940631
16276,0,0,Les Brigades du Tigre,JÃ©rÃ´me Cornuau,Action|Adventure|Crime,13,2006,0.0,0.0
10093,15000000,11992014,The Return,Asif Kapadia,Drama|Thriller,20,2006,16225037.3743735,12971391.6896007
10854,0,0,Wicked Little Things,J.S. Cardone,Drama|Horror,26,2006,0.0,0.0
14064,2000000,300000,Ten Canoes,Rolf de Heer|Peter Djigirr,Adventure|Comedy|Drama,12,2006,2163338.31658314,324500.747487471
9526,0,0,A Prairie Home Companion,Robert Altman,Drama|Comedy|Music,38,2006,0.0,0.0
27614,0,0,Poltergay,Eric Lavaine,Comedy,10,2006,0.0,0.0
18437,0,0,The Darwin Awards,Finn Taylor,Comedy|Romance|Adventure,25,2006,0.0,0.0
50787,0,0,Going to Pieces: The Rise and Fall of the Slasher Film,Jeff McQueen,Documentary|Horror,12,2006,0.0,0.0
7872,0,0,The Road to Guantanamo,Mat Whitecross|Michael Winterbottom,Documentary|Drama,13,2006,0.0,0.0
57784,0,0,Glass House: The Good Mother,Steve Antin,Drama|Thriller,10,2006,0.0,0.0
36668,210000000,234360014,X-Men: The Last Stand,Brett Ratner,Adventure|Action|Science Fiction|Thriller,2381,2006,227150523.24123,253499999.080581
9924,0,0,The Hard Corps,Sheldon Lettich,Action|Adventure|Romance|Thriller,21,2006,0.0,0.0
13551,0,0,The Dead Girl,Karen Moncrieff,Crime|Drama|Mystery|Thriller,21,2006,0.0,0.0
15590,0,0,The Prince & Me 2: The Royal Wedding,Catherine Cyran,Family|Comedy|Romance,49,2006,0.0,0.0
13650,0,0,Delirious,Tom DiCillo,Comedy|Drama|Romance,10,2006,0.0,0.0
13508,1000000,1678874,Who Killed the Electric Car?,Chris Paine,Documentary,25,2006,1081669.15829157,1815986.2264576
9727,5000000,0,End Game,Andy Cheng,Action|Mystery|Thriller,11,2006,5408345.79145786,0.0
20683,0,0,Peiru Kokun,Yasuhiro Yoshiura,Animation|Science Fiction,12,2006,0.0,0.0
9847,0,0,The Tripper,David Arquette,Horror,12,2006,0.0,0.0
13751,8000000,18948425,Akeelah and the Bee,Doug Atchison,Drama,46,2006,8653353.26633258,20495926.9207009
9796,10000000,0,Turistas,John Stockwell,Horror|Thriller,86,2006,10816691.5829157,0.0
15534,0,0,Griffin & Phoenix,Ed Stone,Comedy|Drama|Romance,15,2006,0.0,0.0
19312,3500000,0,The Black Hole,Tibor TakÃ¡cs,Thriller|Science Fiction,11,2006,3785842.0540205,0.0
10177,500000,0,Evil Aliens,Jake West,Comedy|Horror|Science Fiction,16,2006,540834.579145786,0.0
12271,7000000,0,Factory Girl,George Hickenlooper,Drama,53,2006,7571684.10804101,0.0
8421,0,0,"Zidane, un portrait du 21e siÃ¨cle",Douglas Gordon|Philippe Parreno,Documentary|Foreign,11,2006,0.0,0.0
14845,0,0,Gray Matters,Sue Kramer,Comedy|Romance,13,2006,0.0,0.0
19323,0,0,Superman: Brainiac Attacks,Curt Geda,Animation|Action|Family,10,2006,0.0,0.0
15314,0,0,Mini's First Time,Nick Guthe,Comedy|Crime|Drama,12,2006,0.0,0.0
16237,0,0,Teen Titans: Trouble in Tokyo,Michael Chang|Ben Jones|Matt Youngberg,Action|Adventure|Animation|Family|Science Fiction,14,2006,0.0,0.0
7839,0,0,Wedding Daze,Michael Ian Black,Comedy|Romance,50,2006,0.0,0.0
15667,0,0,The Last Winter,Larry Fessenden,Horror|Thriller,17,2006,0.0,0.0
16070,0,302179,This Film Is Not Yet Rated,Kirby Dick,Documentary,46,2006,0.0,326857.704583389
24970,0,0,Pink Floyd: Pulse,David Mallet,Music,23,2006,0.0,0.0
43960,0,0,Drake And Josh Go Hollywood,Steve Hoefer,TV Movie|Family|Comedy|Adventure|Crime,29,2006,0.0,0.0
9917,0,21353303,Waist Deep,Vondie Curtis-Hall,Action|Adventure|Drama|Thriller,21,2006,0.0,23097209.2827549
9958,5000000,3833507,Trailer Park Boys: The Movie,Mike Clattenburg,Action|Comedy,17,2006,5408345.79145786,4146586.28999485
19213,8300000,0,Pledge This!,William Heins,Comedy,16,2006,8977854.01382005,0.0
21847,0,0,10.5: Apocalypse,John Lafia,Drama|Thriller,17,2006,0.0,0.0
18276,0,0,Hoot,Wil Shriner,Drama|Family,31,2006,0.0,0.0
37609,0,0,The Cheetah Girls 2,Kenny Ortega,Comedy|Drama|Family|Music|TV Movie,43,2006,0.0,0.0
30347,0,0,Jesse Stone: Death in Paradise,Robert Harmon,Drama|Thriller|Crime|Mystery,20,2006,0.0,0.0
26518,300000,0,Old Joy,Kelly Reichardt,Drama,16,2006,324500.747487471,0.0
16083,8000000,382267,First Snow,Mark Fergus,Drama|Thriller,15,2006,8653353.26633258,413486.424132644
12586,0,0,Bella,Alejandro Monteverde,Drama|Romance,22,2006,0.0,0.0
14799,12000000,5542025,For Your Consideration,Christopher Guest,Comedy|Drama,18,2006,12980029.8994988,5994637.51698085
51851,0,0,Changement d'adresse,Emmanuel Mouret,Comedy|Romance,11,2006,0.0,0.0
14137,0,0,Beer League,Frank Sebastiano,Comedy,12,2006,0.0,0.0
12713,0,0,L'Ivresse du pouvoir,Claude Chabrol,Drama,11,2006,0.0,0.0
13569,0,0,Thr3e,Robby Henson,Drama|Horror|Thriller,10,2006,0.0,0.0
13209,2500,0,Offside,Jafar Panahi,Drama|Comedy|Foreign,12,2006,2704.17289572893,0.0
13713,0,0,Jean-Philippe,Laurent Tuel,Comedy,26,2006,0.0,0.0
4641,0,0,Read It and Weep,Paul Hoen,Comedy|Drama|Family|TV Movie,22,2006,0.0,0.0
9695,0,0,Karla,Joel Bender,Crime|Drama|Thriller,13,2006,0.0,0.0
13484,79000,245000,The Foot Fist Way,Jody Hill,Comedy,19,2006,85451.8635050342,265008.943781435
1596,0,0,Population 436,Michelle MacLaren,Drama|Horror|Mystery|Thriller,24,2006,0.0,0.0
13856,1000000,7202,Special,Hal Haberman|Jeremy Passmore,Drama|Fantasy|Science Fiction,13,2006,1081669.15829157,7790.1812780159
15543,0,0,Penny Dreadful,Richard Brandes,Horror|Thriller,14,2006,0.0,0.0
11211,0,0,Bring It On: All or Nothing,Steve Rash,Comedy,84,2006,0.0,0.0
13816,0,0,Idlewild,Bryan Barber,Action|Crime|Drama|Music|Thriller,11,2006,0.0,0.0
121506,0,0,The Protector,Chris R. Notarile,Drama|Action|Foreign,29,2006,0.0,0.0
10004,0,0,Desperation,Mick Garris,Drama|Fantasy|Horror|Thriller|Mystery,25,2006,0.0,0.0
286,0,0,Deutschland. Ein SommermÃ¤rchen,SÃ¶nke Wortmann,Documentary,10,2006,0.0,0.0
24115,0,13022756,How to Eat Fried Worms,Bob Dolman,Comedy|Drama|Family,11,2006,0.0,14086313.5211565
20605,2700000,0,ì§íŒ¨,Ryoo Seung-wan,Action|Thriller,20,2006,2920506.72738724,0.0
15412,0,0,Khosla Ka Ghosla!,Dibakar Banerjee,Comedy,10,2006,0.0,0.0
673,130000000,789804554,Harry Potter and the Prisoner of Azkaban,Alfonso CuarÃ³n,Adventure|Fantasy|Family,3550,2004,150077901.975579,911786234.115985
393,30000000,152159461,Kill Bill: Vol. 2,Quentin Tarantino,Action|Crime|Thriller,2346,2004,34633361.9943644,175659789.789346
9801,50000000,40203020,Bridget Jones: The Edge of Reason,Beeban Kidron,Comedy|Romance,431,2004,57722269.9906074,46412191.4975558
38,20000000,72258126,Eternal Sunshine of the Spotless Mind,Michel Gondry,Science Fiction|Drama|Romance,2012,2004,23088907.9962429,83418061.1597466
11036,29000000,115603229,The Notebook,Nick Cassavetes,Romance|Drama,1929,2004,33478916.5945523,133457615.92248
9806,92000000,631442092,The Incredibles,Brad Bird,Action|Adventure|Animation|Family|Science Fiction,3064,2004,106208976.782717,728965418.357159
2502,75000000,288500217,The Bourne Supremacy,Paul Greengrass,Action|Drama|Thriller,1966,2004,86583404.9859111,333057748.360456
652,175000000,497409852,Troy,Wolfgang Petersen,War|Adventure|Drama,1598,2004,202027944.967126,574232515.462641
2059,100000000,347451894,National Treasure,Jon Turteltaub,Adventure|Action|Thriller|Mystery,1179,2004,115444539.981214,401114240.684318
2048,120000000,347234916,"I, Robot",Alex Proyas,Action|Science Fiction,2339,2004,138533447.977457,400863751.430357
1824,75000000,196482882,50 First Dates,Peter Segal,Comedy|Romance,1235,2004,86583404.9859111,226828759.266733
10625,17000000,129042871,Mean Girls,Mark Waters,Comedy,1357,2004,19625571.7968065,148972948.804502
7131,160000000,300257475,Van Helsing,Stephen Sommers,Horror|Adventure|Action,918,2004,184711263.969943,346630860.772961
1487,66000000,99318987,Hellboy,Guillermo del Toro,Fantasy|Action|Science Fiction,1314,2004,76193396.3876018,114658347.656152
5255,165000000,305875730,The Polar Express,Robert Zemeckis,Animation|Adventure|Family|Fantasy,867,2004,190483490.969004,353116829.412682
809,150000000,919838758,Shrek 2,Andrew Adamson|Kelly Asbury|Conrad Vernon,Adventure|Animation|Comedy|Family|Fantasy,1676,2004,173166809.971822,1061903622.74202
1954,13000000,96060858,The Butterfly Effect,Eric Bress|J. Mackye Gruber,Science Fiction|Thriller,1126,2004,15007790.1975579,110897015.620108
1577,45000000,129394835,Resident Evil: Apocalypse,Alexander Witt,Horror|Action|Science Fiction,756,2004,51950042.9915466,149379272.025202
163,110000000,362744280,Ocean's Twelve,Steven Soderbergh,Thriller|Crime,1376,2004,126988993.979336,418768465.354169
693,80000000,516642939,Meet the Fockers,Jay Roach,Comedy|Romance,782,2004,92355631.9849719,596436064.273978
435,125000000,544272402,The Day After Tomorrow,Roland Emmerich,Action|Adventure|Science Fiction|Thriller,1422,2004,144305674.976518,628332770.733608
